START,,,,
0.582 ,0.782 ,0.891 ,0.985 ,
0.659 ,0.881 ,0.980 ,1.146 ,
0.760 ,1.009 ,1.130 ,1.230 ,
0.873 ,1.176 ,1.275 ,1.344 ,
END,,,,
START,,,,
4,5,,,
0.2 ,0.4 ,0.6 ,1.0 ,
0.1,0.2,0.4,0.6,0.8
0.503 ,0.726 ,0.793 ,0.970 ,
0.573 ,0.776 ,0.885 ,0.979 ,
0.626 ,0.863 ,0.965 ,1.132 ,
0.683 ,0.972 ,1.101 ,1.206 ,
0.730 ,1.110 ,1.225 ,1.307 ,
END,,,,
START,,,,
4,5,,,
0.2 ,0.4 ,0.6 ,1.0 ,
0.1,0.2,0.4,0.6,0.8
1.100 ,1.020 ,0.955 ,0.898 ,
1.132 ,1.109 ,1.061 ,0.931 ,
1.377 ,1.204 ,1.119 ,1.035 ,
1.643 ,1.325 ,1.187 ,1.058 ,
1.965 ,1.422 ,1.224 ,1.075 ,
END,,,,
START,,,,
4,5,,,
0.2 ,0.4 ,0.6 ,1.0 ,
0.1,0.2,0.4,0.6,0.8
1.094 ,1.014 ,0.949 ,0.892 ,
1.120 ,1.096 ,1.048 ,0.919 ,
1.348 ,1.178 ,1.093 ,1.009 ,
1.592 ,1.282 ,1.146 ,1.018 ,
1.882 ,1.360 ,1.167 ,1.019 ,
END,,,,
START,,,,
4,5,,,
0.2 ,0.4 ,0.6 ,1.0 ,
0.1,0.2,0.4,0.6,0.8
0.506 ,0.728 ,0.795 ,0.973 ,
0.583 ,0.782 ,0.890 ,0.985 ,
0.676 ,0.888 ,0.983 ,1.148 ,
0.833 ,1.044 ,1.143 ,1.237 ,
0.989 ,1.234 ,1.297 ,1.365 ,
END,,,,
START,,,,
4,5,,,
0.2 ,0.4 ,0.6 ,1.0 ,
0.1,0.2,0.4,0.6,0.8
0.505 ,0.727 ,0.794 ,0.971 ,
0.580 ,0.780 ,0.887 ,0.981 ,
0.664 ,0.880 ,0.976 ,1.141 ,
0.805 ,1.027 ,1.129 ,1.224 ,
0.938 ,1.205 ,1.274 ,1.346 ,
END,,,,
