START,,,,,,,
8,6,,,,,,
0.338 ,0.338 ,0.338 ,0.338 ,0.338 ,0.338 ,0.338 ,0.338 
0.339 ,0.337 ,0.336 ,0.335 ,0.335 ,0.335 ,0.335 ,0.335 
0.342 ,0.339 ,0.337 ,0.336 ,0.335 ,0.335 ,0.335 ,0.335 
0.348 ,0.343 ,0.339 ,0.337 ,0.336 ,0.336 ,0.336 ,0.336 
0.359 ,0.350 ,0.344 ,0.341 ,0.340 ,0.339 ,0.339 ,0.339 
0.388 ,0.371 ,0.358 ,0.353 ,0.350 ,0.349 ,0.348 ,0.348 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.329 ,0.438 ,0.548 ,0.597 ,0.626 ,0.641 ,0.649 ,0.657 
0.354 ,0.456 ,0.556 ,0.602 ,0.628 ,0.642 ,0.649 ,0.657 
0.381 ,0.475 ,0.567 ,0.610 ,0.634 ,0.647 ,0.653 ,0.660 
0.438 ,0.517 ,0.596 ,0.632 ,0.652 ,0.663 ,0.668 ,0.675 
0.506 ,0.567 ,0.627 ,0.656 ,0.672 ,0.680 ,0.683 ,0.691 
0.629 ,0.651 ,0.671 ,0.683 ,0.689 ,0.692 ,0.692 ,0.697 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.744 ,0.744 ,0.744 ,0.744 ,0.744 ,0.744 ,0.744 ,0.744 
0.740 ,0.744 ,0.746 ,0.747 ,0.747 ,0.747 ,0.747 ,0.748 
0.738 ,0.746 ,0.750 ,0.751 ,0.752 ,0.752 ,0.752 ,0.754 
0.747 ,0.765 ,0.777 ,0.782 ,0.784 ,0.786 ,0.785 ,0.789 
0.773 ,0.801 ,0.824 ,0.834 ,0.841 ,0.844 ,0.844 ,0.853 
0.824 ,0.851 ,0.881 ,0.897 ,0.907 ,0.913 ,0.912 ,0.927 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.129 ,0.129 ,0.129 ,0.129 ,0.129 ,0.129 ,0.129 ,0.129 
0.126 ,0.126 ,0.126 ,0.126 ,0.126 ,0.126 ,0.126 ,0.126 
0.126 ,0.127 ,0.127 ,0.128 ,0.128 ,0.128 ,0.128 ,0.128 
0.133 ,0.135 ,0.137 ,0.138 ,0.138 ,0.138 ,0.138 ,0.139 
0.145 ,0.148 ,0.152 ,0.154 ,0.155 ,0.156 ,0.155 ,0.158 
0.168 ,0.166 ,0.168 ,0.170 ,0.171 ,0.172 ,0.172 ,0.176 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
4.78E-02,4.78E-02,4.78E-02,4.78E-02,4.78E-02,4.78E-02,4.78E-02,4.78E-02
4.71E-02,4.70E-02,4.70E-02,4.70E-02,4.70E-02,4.69E-02,4.69E-02,4.70E-02
4.78E-02,4.78E-02,4.79E-02,4.79E-02,4.79E-02,4.79E-02,4.78E-02,4.79E-02
5.16E-02,5.21E-02,5.26E-02,5.28E-02,5.30E-02,5.31E-02,5.29E-02,5.34E-02
5.86E-02,5.87E-02,5.95E-02,6.01E-02,6.05E-02,6.08E-02,6.07E-02,6.19E-02
7.16E-02,6.75E-02,6.62E-02,6.64E-02,6.68E-02,6.70E-02,6.67E-02,6.84E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.47E-02,2.47E-02,2.47E-02,2.47E-02,2.47E-02,2.47E-02,2.47E-02,2.47E-02
2.46E-02,2.45E-02,2.44E-02,2.44E-02,2.44E-02,2.44E-02,2.44E-02,2.44E-02
2.51E-02,2.50E-02,2.50E-02,2.50E-02,2.49E-02,2.49E-02,2.49E-02,2.50E-02
2.76E-02,2.76E-02,2.78E-02,2.79E-02,2.80E-02,2.80E-02,2.79E-02,2.82E-02
3.21E-02,3.16E-02,3.17E-02,3.19E-02,3.21E-02,3.22E-02,3.21E-02,3.29E-02
4.05E-02,3.68E-02,3.51E-02,3.49E-02,3.49E-02,3.50E-02,3.48E-02,3.57E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.372 ,0.496 ,0.620 ,0.676 ,0.709 ,0.726 ,0.735 ,0.744 
0.376 ,0.501 ,0.624 ,0.680 ,0.712 ,0.730 ,0.739 ,0.748 
0.378 ,0.505 ,0.629 ,0.685 ,0.718 ,0.735 ,0.744 ,0.754 
0.383 ,0.523 ,0.656 ,0.715 ,0.750 ,0.768 ,0.776 ,0.789 
0.390 ,0.551 ,0.699 ,0.765 ,0.805 ,0.826 ,0.835 ,0.853 
0.405 ,0.587 ,0.752 ,0.825 ,0.871 ,0.894 ,0.903 ,0.927 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.883 ,0.883 ,0.883 ,0.883 ,0.883 ,0.883 ,0.883 ,0.883 
0.863 ,0.874 ,0.880 ,0.882 ,0.883 ,0.884 ,0.884 ,0.884 
0.855 ,0.874 ,0.888 ,0.893 ,0.895 ,0.896 ,0.896 ,0.898 
0.866 ,0.900 ,0.930 ,0.943 ,0.951 ,0.954 ,0.955 ,0.962 
0.932 ,0.956 ,0.988 ,1.005 ,1.016 ,1.022 ,1.023 ,1.038 
1.166 ,1.102 ,1.069 ,1.061 ,1.059 ,1.059 ,1.058 ,1.070 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.569 ,0.569 ,0.569 ,0.569 ,0.569 ,0.569 ,0.569 ,0.569 
0.562 ,0.565 ,0.566 ,0.567 ,0.567 ,0.567 ,0.567 ,0.567 
0.561 ,0.566 ,0.569 ,0.571 ,0.571 ,0.572 ,0.572 ,0.572 
0.567 ,0.576 ,0.584 ,0.588 ,0.590 ,0.591 ,0.591 ,0.593 
0.599 ,0.601 ,0.607 ,0.611 ,0.614 ,0.615 ,0.615 ,0.620 
0.715 ,0.677 ,0.656 ,0.650 ,0.648 ,0.646 ,0.645 ,0.649 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.451 ,0.451 ,0.451 ,0.451 ,0.451 ,0.451 ,0.451 ,0.451 
0.447 ,0.448 ,0.448 ,0.448 ,0.448 ,0.448 ,0.448 ,0.449 
0.447 ,0.449 ,0.450 ,0.450 ,0.451 ,0.451 ,0.451 ,0.451 
0.451 ,0.454 ,0.457 ,0.459 ,0.459 ,0.460 ,0.460 ,0.461 
0.471 ,0.470 ,0.471 ,0.472 ,0.473 ,0.473 ,0.473 ,0.476 
0.545 ,0.519 ,0.505 ,0.500 ,0.498 ,0.497 ,0.496 ,0.498 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.386 ,0.386 ,0.386 ,0.386 ,0.386 ,0.386 ,0.386 ,0.386 
0.382 ,0.382 ,0.382 ,0.382 ,0.382 ,0.382 ,0.382 ,0.383 
0.382 ,0.383 ,0.384 ,0.384 ,0.384 ,0.384 ,0.384 ,0.384 
0.385 ,0.387 ,0.388 ,0.388 ,0.389 ,0.389 ,0.389 ,0.390 
0.400 ,0.398 ,0.397 ,0.397 ,0.398 ,0.398 ,0.398 ,0.399 
0.452 ,0.434 ,0.422 ,0.419 ,0.417 ,0.416 ,0.416 ,0.416 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.442 ,0.589 ,0.736 ,0.803 ,0.841 ,0.861 ,0.872 ,0.883 
0.460 ,0.602 ,0.743 ,0.807 ,0.844 ,0.864 ,0.874 ,0.884 
0.482 ,0.621 ,0.759 ,0.822 ,0.858 ,0.878 ,0.887 ,0.898 
0.538 ,0.674 ,0.814 ,0.878 ,0.917 ,0.937 ,0.946 ,0.962 
0.624 ,0.753 ,0.882 ,0.946 ,0.985 ,1.006 ,1.015 ,1.038 
0.804 ,0.896 ,0.972 ,1.010 ,1.033 ,1.046 ,1.052 ,1.070 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.704 ,0.704 ,0.704 ,0.704 ,0.704 ,0.704 ,0.704 ,0.704 
0.697 ,0.705 ,0.709 ,0.710 ,0.711 ,0.711 ,0.711 ,0.712 
0.692 ,0.708 ,0.718 ,0.722 ,0.724 ,0.724 ,0.724 ,0.726 
0.699 ,0.738 ,0.771 ,0.785 ,0.794 ,0.798 ,0.798 ,0.806 
0.729 ,0.790 ,0.854 ,0.887 ,0.908 ,0.921 ,0.925 ,0.947 
0.811 ,0.872 ,0.956 ,1.008 ,1.045 ,1.069 ,1.078 ,1.117 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.119 ,0.119 ,0.119 ,0.119 ,0.119 ,0.119 ,0.119 ,0.119 
0.110 ,0.111 ,0.112 ,0.113 ,0.113 ,0.113 ,0.113 ,0.113 
0.109 ,0.113 ,0.116 ,0.117 ,0.117 ,0.118 ,0.117 ,0.118 
0.115 ,0.125 ,0.134 ,0.138 ,0.140 ,0.142 ,0.142 ,0.144 
0.128 ,0.143 ,0.160 ,0.170 ,0.176 ,0.179 ,0.181 ,0.188 
0.160 ,0.174 ,0.191 ,0.204 ,0.213 ,0.219 ,0.222 ,0.231 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
4.06E-02,4.06E-02,4.06E-02,4.06E-02,4.06E-02,4.06E-02,4.06E-02,4.06E-02
3.91E-02,3.98E-02,4.02E-02,4.03E-02,4.04E-02,4.04E-02,4.04E-02,4.05E-02
3.91E-02,4.08E-02,4.20E-02,4.25E-02,4.27E-02,4.28E-02,4.28E-02,4.30E-02
4.22E-02,4.70E-02,5.11E-02,5.30E-02,5.42E-02,5.47E-02,5.48E-02,5.60E-02
5.00E-02,5.64E-02,6.38E-02,6.79E-02,7.06E-02,7.23E-02,7.29E-02,7.63E-02
6.85E-02,7.22E-02,7.79E-02,8.26E-02,8.64E-02,8.90E-02,9.01E-02,9.48E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.04E-02,2.04E-02,2.04E-02,2.04E-02,2.04E-02,2.04E-02,2.04E-02,2.04E-02
1.97E-02,2.01E-02,2.03E-02,2.04E-02,2.05E-02,2.05E-02,2.05E-02,2.05E-02
1.98E-02,2.08E-02,2.15E-02,2.17E-02,2.19E-02,2.19E-02,2.19E-02,2.21E-02
2.18E-02,2.45E-02,2.69E-02,2.80E-02,2.87E-02,2.90E-02,2.90E-02,2.98E-02
2.68E-02,3.02E-02,3.42E-02,3.65E-02,3.80E-02,3.89E-02,3.93E-02,4.13E-02
3.89E-02,3.99E-02,4.21E-02,4.42E-02,4.62E-02,4.75E-02,4.81E-02,5.07E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.352 ,0.469 ,0.587 ,0.640 ,0.670 ,0.687 ,0.695 ,0.704 
0.350 ,0.473 ,0.593 ,0.647 ,0.678 ,0.694 ,0.703 ,0.712 
0.338 ,0.474 ,0.601 ,0.658 ,0.690 ,0.707 ,0.716 ,0.726 
0.296 ,0.483 ,0.647 ,0.717 ,0.758 ,0.780 ,0.789 ,0.806 
0.238 ,0.495 ,0.714 ,0.813 ,0.870 ,0.901 ,0.915 ,0.947 
0.173 ,0.516 ,0.797 ,0.924 ,1.002 ,1.047 ,1.067 ,1.117 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
1.022 ,1.022 ,1.022 ,1.002 ,1.022 ,1.022 ,1.022 ,1.022 
0.982 ,1.004 ,1.018 ,1.002 ,1.025 ,1.026 ,1.023 ,1.027 
0.966 ,1.008 ,1.039 ,1.051 ,1.057 ,1.061 ,1.061 ,1.066 
0.992 ,1.062 ,1.139 ,1.176 ,1.200 ,1.212 ,1.216 ,1.234 
1.106 ,1.179 ,1.274 ,1.333 ,1.376 ,1.403 ,1.415 ,1.452 
1.106,1.484 ,1.479 ,1.487 ,1.505 ,1.523 ,1.534 ,1.573 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.632 ,0.632 ,0.632 ,0.632 ,0.632 ,0.632 ,0.632 ,0.632 
0.617 ,0.624 ,0.629 ,0.630 ,0.631 ,0.632 ,0.632 ,0.632 
0.612 ,0.626 ,0.636 ,0.640 ,0.643 ,0.644 ,0.644 ,0.645 
0.624 ,0.646 ,0.671 ,0.684 ,0.691 ,0.695 ,0.696 ,0.703 
0.676 ,0.695 ,0.723 ,0.740 ,0.754 ,0.762 ,0.766 ,0.778 
0.676,0.837 ,0.821 ,0.819 ,0.821 ,0.826 ,0.828 ,0.840 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.491 ,0.491 ,0.491 ,0.491 ,0.491 ,0.491 ,0.491 ,0.491 
0.482 ,0.485 ,0.487 ,0.488 ,0.489 ,0.489 ,0.489 ,0.489 
0.479 ,0.486 ,0.491 ,0.493 ,0.494 ,0.495 ,0.495 ,0.496 
0.486 ,0.497 ,0.509 ,0.515 ,0.519 ,0.521 ,0.521 ,0.525 
0.518 ,0.525 ,0.538 ,0.546 ,0.552 ,0.556 ,0.558 ,0.563 
0.518,0.613 ,0.600 ,0.597 ,0.597 ,0.598 ,0.599 ,0.604 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.415 ,0.415 ,0.415 ,0.415 ,0.415 ,0.415 ,0.415 ,0.415 
0.407 ,0.409 ,0.411 ,0.411 ,0.411 ,0.411 ,0.411 ,0.412 
0.406 ,0.410 ,0.413 ,0.414 ,0.415 ,0.415 ,0.415 ,0.416 
0.410 ,0.416 ,0.424 ,0.427 ,0.429 ,0.430 ,0.431 ,0.433 
0.432 ,0.436 ,0.442 ,0.447 ,0.450 ,0.453 ,0.453 ,0.457 
0.432,0.498 ,0.487 ,0.484 ,0.483 ,0.484 ,0.484 ,0.487 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.511 ,0.681 ,0.852 ,0.929 ,0.973 ,0.997 ,1.009 ,1.022 
0.521 ,0.691 ,0.859 ,0.935 ,0.979 ,1.003 ,1.015 ,1.027 
0.539 ,0.712 ,0.885 ,0.966 ,1.013 ,1.038 ,1.050 ,1.066 
0.594 ,0.784 ,0.989 ,1.094 ,1.156 ,1.190 ,1.205 ,1.234 
0.678 ,0.892 ,1.124 ,1.248 ,1.332 ,1.380 ,1.404 ,1.452 
0.678,1.125 ,1.314 ,1.402 ,1.464 ,1.501 ,1.523 ,1.573 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.568 ,0.568 ,0.568 ,0.568 ,0.568 ,0.568 ,0.568 ,0.568 
0.570 ,0.577 ,0.582 ,0.583 ,0.584 ,0.584 ,0.584 ,0.585 
0.565 ,0.583 ,0.596 ,0.601 ,0.604 ,0.605 ,0.605 ,0.608 
0.572 ,0.609 ,0.653 ,0.676 ,0.690 ,0.699 ,0.702 ,0.714 
0.590 ,0.654 ,0.735 ,0.788 ,0.827 ,0.853 ,0.868 ,0.900 
0.590,0.730 ,0.854 ,0.936 ,1.006 ,1.060 ,1.094 ,1.167 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
7.37E-02,7.37E-02,7.37E-02,7.37E-02,7.37E-02,7.37E-02,7.37E-02,7.37E-02
6.94E-02,7.11E-02,7.22E-02,7.26E-02,7.28E-02,7.29E-02,7.29E-02,7.31E-02
6.91E-02,7.38E-02,7.75E-02,7.90E-02,7.98E-02,8.03E-02,8.03E-02,8.11E-02
7.35E-02,8.35E-02,9.66E-02,0.104 ,0.108 ,0.111 ,0.112 ,0.116 
8.15E-02,9.94E-02,0.122 ,0.138 ,0.150 ,0.158 ,0.163 ,0.173 
8.15E-02,0.126 ,0.159 ,0.180 ,0.200 ,0.215 ,0.225 ,0.244 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.15E-02,2.15E-02,2.15E-02,2.15E-02,2.15E-02,2.15E-02,2.15E-02,2.15E-02
2.03E-02,2.10E-02,2.15E-02,2.17E-02,2.18E-02,2.18E-02,2.18E-02,2.19E-02
2.04E-02,2.25E-02,2.43E-02,2.50E-02,2.54E-02,2.56E-02,2.56E-02,2.60E-02
2.29E-02,2.75E-02,3.37E-02,3.71E-02,3.94E-02,4.07E-02,4.13E-02,4.31E-02
2.72E-02,3.55E-02,4.60E-02,5.31E-02,5.87E-02,6.26E-02,6.48E-02,6.99E-02
2.72E-02,4.94E-02,6.36E-02,7.25E-02,8.08E-02,8.76E-02,9.21E-02,0.102 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
9.56E-03,9.56E-03,9.56E-03,9.56E-03,9.56E-03,9.56E-03,9.56E-03,9.56E-03
9.05E-03,9.48E-03,9.75E-03,9.85E-03,9.90E-03,9.93E-03,9.92E-03,9.97E-03
9.16E-03,1.04E-02,1.14E-02,1.19E-02,1.21E-02,1.22E-02,1.22E-02,1.24E-02
1.08E-02,1.34E-02,1.70E-02,1.90E-02,2.04E-02,2.12E-02,2.15E-02,2.26E-02
1.34E-02,1.82E-02,2.41E-02,2.81E-02,3.13E-02,3.35E-02,3.48E-02,3.78E-02
1.34E-02,2.68E-02,3.43E-02,3.88E-02,4.32E-02,4.69E-02,4.93E-02,5.49E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.284 ,0.379 ,0.473 ,0.516 ,0.541 ,0.554 ,0.561 ,0.568 
0.270 ,0.382 ,0.485 ,0.531 ,0.556 ,0.570 ,0.577 ,0.585 
0.218 ,0.369 ,0.493 ,0.546 ,0.576 ,0.591 ,0.598 ,0.608 
4.74E-02,0.319 ,0.529 ,0.612 ,0.658 ,0.683 ,0.694 ,0.714 
-0.140 ,0.238 ,0.577 ,0.708 ,0.789 ,0.834 ,0.858 ,0.900 
-0.140,0.143 ,0.643 ,0.835 ,0.959 ,1.037 ,1.082 ,1.167 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
1.088 ,1.088 ,1.088 ,1.088 ,1.088 ,1.088 ,1.088 ,1.088 
1.035 ,1.064 ,1.083 ,1.090 ,1.094 ,1.096 ,1.095 ,1.095 
1.021 ,1.077 ,1.126 ,1.146 ,1.157 ,1.163 ,1.165 ,1.172 
1.021 ,1.163 ,1.291 ,1.361 ,1.410 ,1.439 ,1.454 ,1.482 
1.021 ,1.353 ,1.522 ,1.640 ,1.737 ,1.809 ,1.854 ,1.943 
1.021 ,1.353,1.921 ,1.984 ,2.043 ,2.106 ,2.159 ,2.300 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.664 ,0.664 ,0.664 ,0.664 ,0.664 ,0.664 ,0.664 ,0.664 
0.643 ,0.653 ,0.660 ,0.663 ,0.664 ,0.665 ,0.665 ,0.664 
0.638 ,0.658 ,0.676 ,0.683 ,0.687 ,0.689 ,0.689 ,0.692 
0.638,0.692 ,0.736 ,0.760 ,0.776 ,0.786 ,0.791 ,0.801 
0.638,0.771 ,0.824 ,0.861 ,0.893 ,0.916 ,0.931 ,0.960 
0.638,0.771,0.996 ,1.008 ,1.022 ,1.039 ,1.055 ,1.098 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.512 ,0.512 ,0.512 ,0.512 ,0.512 ,0.512 ,0.512 ,0.512 
0.499 ,0.504 ,0.508 ,0.509 ,0.510 ,0.510 ,0.510 ,0.510 
0.497 ,0.507 ,0.516 ,0.520 ,0.522 ,0.523 ,0.523 ,0.524 
0.497,0.525 ,0.547 ,0.560 ,0.568 ,0.573 ,0.575 ,0.580 
0.497,0.572 ,0.596 ,0.615 ,0.630 ,0.641 ,0.648 ,0.663 
0.497,0.572,0.699 ,0.701 ,0.706 ,0.714 ,0.720 ,0.741 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.431 ,0.431 ,0.431 ,0.431 ,0.431 ,0.431 ,0.431 ,0.431 
0.420 ,0.424 ,0.426 ,0.427 ,0.427 ,0.427 ,0.427 ,0.427 
0.419 ,0.425 ,0.431 ,0.433 ,0.434 ,0.435 ,0.435 ,0.436 
0.419,0.436 ,0.450 ,0.458 ,0.463 ,0.466 ,0.467 ,0.470 
0.419,0.468 ,0.482 ,0.493 ,0.502 ,0.509 ,0.513 ,0.521 
0.419,0.468,0.552 ,0.552 ,0.554 ,0.558 ,0.561 ,0.573 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.544 ,0.725 ,0.907 ,0.989 ,1.036 ,1.061 ,1.075 ,1.088 
0.547 ,0.731 ,0.912 ,0.996 ,1.045 ,1.071 ,1.084 ,1.095 
0.563 ,0.758 ,0.958 ,1.054 ,1.109 ,1.139 ,1.153 ,1.172 
0.563,0.840 ,1.112 ,1.258 ,1.357 ,1.412 ,1.440 ,1.482 
0.563,0.966 ,1.323 ,1.522 ,1.678 ,1.778 ,1.838 ,1.943 
0.563,0.966,1.653 ,1.844 ,1.979 ,2.073 ,2.142 ,2.300 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.432 ,0.432 ,0.432 ,0.432 ,0.432 ,0.432 ,0.432 ,0.432 
0.435 ,0.440 ,0.444 ,0.445 ,0.446 ,0.446 ,0.446 ,0.445 
0.432 ,0.444 ,0.456 ,0.461 ,0.464 ,0.466 ,0.467 ,0.469 
0.432,0.459 ,0.492 ,0.513 ,0.529 ,0.540 ,0.547 ,0.559 
0.432,0.486 ,0.548 ,0.593 ,0.633 ,0.665 ,0.689 ,0.725 
0.432,0.486,0.618 ,0.703 ,0.776 ,0.841 ,0.896 ,1.006 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
3.93E-02,3.93E-02,3.93E-02,3.93E-02,3.93E-02,3.93E-02,3.93E-02,3.93E-02
3.44E-02,3.56E-02,3.65E-02,3.69E-02,3.71E-02,3.72E-02,3.72E-02,3.70E-02
3.45E-02,3.73E-02,4.06E-02,4.23E-02,4.33E-02,4.39E-02,4.42E-02,4.48E-02
3.45E-02,4.31E-02,5.25E-02,5.90E-02,6.41E-02,6.78E-02,7.01E-02,7.39E-02
3.45E-02,5.13E-02,6.92E-02,8.24E-02,9.44E-02,0.105 ,0.112 ,0.122 
3.45E-02,5.13E-02,8.77E-02,0.112 ,0.133 ,0.152 ,0.168 ,0.202 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
