START,,,,,,,,,,,,,,,,,,,
20,16,,,,,,,,,,,,,,,,,,
6.500 ,10.750 ,15.500 ,20.500 ,25.000 ,29.000 ,32.500 ,36.000 ,38.000 ,40.000 ,40.000 ,39.300 ,38.500 ,37.500 ,36.300 ,34.800 ,33.000 ,31.000 ,29.000 ,26.892 
7.750 ,13.268 ,20.500 ,28.000 ,35.500 ,43.500 ,51.000 ,56.000 ,59.000 ,61.000 ,61.300 ,60.000 ,58.500 ,56.500 ,54.500 ,51.000 ,48.000 ,44.000 ,40.500 ,36.868 
END,,,,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,,,,
20,16,,,,,,,,,,,,,,,,,,
0.05 ,0.10 ,0.15 ,0.20 ,0.25 ,0.30 ,0.35 ,0.40 ,0.45 ,0.50 ,0.55 ,0.60 ,0.65 ,0.70 ,0.75 ,0.80 ,0.85 ,0.90 ,0.95 ,1.00 
0.100 ,0.125 ,0.150 ,0.200 ,0.250 ,0.300 ,0.350 ,0.400 ,0.450 ,0.500 ,0.550 ,0.600 ,0.650 ,0.700 ,0.750 ,0.800 ,,,,
0.412 ,0.450 ,0.500 ,0.545 ,0.589 ,0.618 ,0.618 ,0.618 ,0.618 ,0.617 ,0.616 ,0.614 ,0.610 ,0.605 ,0.600 ,0.590 ,0.580 ,0.570 ,0.560 ,0.549 
0.520 ,0.600 ,0.700 ,0.750 ,0.800 ,0.810 ,0.850 ,0.850 ,0.830 ,0.820 ,0.820 ,0.810 ,0.810 ,0.800 ,0.800 ,0.790 ,0.790 ,0.780 ,0.780 ,0.774 
0.635 ,0.750 ,0.850 ,0.950 ,1.020 ,1.100 ,1.120 ,1.120 ,1.120 ,1.110 ,1.110 ,1.100 ,1.100 ,1.009 ,1.009 ,1.008 ,1.007 ,1.006 ,1.005 ,1.045 
0.865 ,1.150 ,1.260 ,1.415 ,1.540 ,1.625 ,1.700 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.750 ,1.771 
1.105 ,1.600 ,1.850 ,2.125 ,2.400 ,2.600 ,2.920 ,2.930 ,2.935 ,2.940 ,2.945 ,2.950 ,2.950 ,2.950 ,2.940 ,2.930 ,2.910 ,2.890 ,2.880 ,2.869 
1.365 ,2.250 ,3.000 ,3.580 ,4.000 ,4.425 ,4.600 ,4.675 ,4.700 ,4.710 ,4.720 ,4.730 ,4.740 ,4.750 ,4.750 ,4.740 ,4.720 ,4.700 ,4.600 ,4.583 
2.000 ,3.500 ,4.600 ,5.000 ,6.200 ,6.500 ,7.000 ,7.500 ,7.750 ,8.000 ,8.000 ,8.200 ,8.100 ,8.000 ,8.000 ,8.000 ,8.000 ,7.500 ,7.500 ,7.255 
2.600 ,5.125 ,6.600 ,8.000 ,9.250 ,10.500 ,11.250 ,11.750 ,12.000 ,12.250 ,12.250 ,12.250 ,12.250 ,12.250 ,12.250 ,12.250 ,12.250 ,12.000 ,11.750 ,11.278 
3.200 ,6.700 ,9.000 ,11.000 ,13.000 ,14.750 ,16.000 ,17.000 ,17.500 ,18.300 ,18.400 ,18.500 ,18.700 ,18.600 ,18.500 ,18.000 ,17.750 ,17.652 ,17.554 ,17.456 
4.000 ,8.750 ,11.900 ,15.000 ,18.048 ,20.500 ,22.500 ,24.500 ,25.875 ,27.000 ,27.875 ,28.500 ,28.750 ,28.875 ,28.807 ,28.500 ,28.125 ,27.500 ,27.000 ,26.434 
4.900 ,10.500 ,15.700 ,20.500 ,24.000 ,27.000 ,29.000 ,32.000 ,34.000 ,35.500 ,37.000 ,38.000 ,38.500 ,39.000 ,40.000 ,40.200 ,40.500 ,40.520 ,40.525 ,40.525 
6.000 ,13.000 ,19.500 ,26.000 ,30.500 ,35.000 ,39.500 ,43.000 ,47.000 ,50.500 ,53.500 ,56.000 ,58.000 ,59.500 ,60.900 ,61.500 ,62.900 ,64.000 ,64.500 ,65.130 
6.900 ,15.000 ,24.000 ,31.500 ,39.000 ,46.000 ,52.500 ,60.000 ,65.000 ,70.000 ,75.000 ,80.000 ,83.000 ,88.000 ,92.000 ,95.000 ,99.000 ,103.00 ,107.00 ,110.05 
8.000 ,17.500 ,30.000 ,42.000 ,55.600 ,64.000 ,79.000 ,89.000 ,105.00 ,115.00 ,125.00 ,135.00 ,145.00 ,153.00 ,163.00 ,170.00 ,180.00 ,186.00 ,193.00 ,203.21 
9.600 ,21.500 ,37.500 ,55.800 ,74.000 ,92.000 ,105.00 ,127.00 ,150.00 ,172.00 ,195.00 ,220.00 ,242.00 ,270.00 ,292.00 ,320.00 ,342.00 ,368.00 ,382.00 ,419.10 
13.000 ,30.000 ,53.000 ,80.000 ,110.00 ,160.00 ,220.00 ,280.00 ,345.00 ,410.00 ,490.00 ,570.00 ,660.00 ,750.00 ,850.00 ,920.00 ,965.00 ,995.00 ,1005.0 ,1011.0 
END,,,,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,,,,
20,16,,,,,,,,,,,,,,,,,,
0.05 ,0.10 ,0.15 ,0.20 ,0.25 ,0.30 ,0.35 ,0.40 ,0.45 ,0.50 ,0.55 ,0.60 ,0.65 ,0.70 ,0.75 ,0.80 ,0.85 ,0.90 ,0.95 ,1.00 
0.100 ,0.125 ,0.150 ,0.200 ,0.250 ,0.300 ,0.350 ,0.400 ,0.450 ,0.500 ,0.550 ,0.600 ,0.650 ,0.700 ,0.750 ,0.800 ,,,,
0.445 ,0.576 ,0.632 ,0.654 ,0.664 ,0.670 ,0.668 ,0.667 ,0.660 ,0.664 ,0.664 ,0.664 ,0.664 ,0.662 ,0.660 ,0.659 ,0.655 ,0.650 ,0.649 ,0.644 
0.680 ,0.880 ,1.010 ,1.040 ,1.050 ,1.055 ,1.050 ,1.042 ,1.034 ,1.026 ,1.018 ,1.010 ,1.002 ,0.996 ,0.990 ,0.989 ,0.988 ,0.987 ,0.986 ,0.986 
0.900 ,1.250 ,1.400 ,1.520 ,1.430 ,1.449 ,1.460 ,1.470 ,1.475 ,1.492 ,1.492 ,1.492 ,1.492 ,1.492 ,1.491 ,1.488 ,1.480 ,1.475 ,1.475 ,1.477 
1.440 ,2.200 ,2.540 ,2.870 ,2.975 ,3.020 ,3.080 ,3.045 ,3.047 ,3.050 ,3.049 ,3.047 ,3.046 ,3.044 ,3.043 ,3.041 ,3.040 ,3.038 ,3.037 ,3.035 
2.000 ,3.250 ,4.100 ,4.800 ,5.250 ,5.550 ,5.750 ,5.900 ,6.000 ,6.123 ,6.120 ,6.180 ,6.200 ,6.190 ,6.180 ,6.120 ,6.100 ,6.050 ,6.000 ,5.935 
2.900 ,5.250 ,6.620 ,7.900 ,9.000 ,9.600 ,10.000 ,10.400 ,10.750 ,11.000 ,11.190 ,11.300 ,11.400 ,11.500 ,11.550 ,11.580 ,11.580 ,11.520 ,11.510 ,11.503 
3.500 ,7.200 ,10.250 ,13.250 ,14.250 ,15.250 ,16.375 ,17.375 ,18.250 ,19.000 ,19.750 ,20.500 ,21.125 ,21.750 ,22.250 ,22.875 ,23.375 ,23.387 ,23.400 ,23.412 
4.700 ,9.750 ,14.375 ,20.900 ,22.250 ,25.000 ,28.000 ,30.500 ,32.500 ,34.500 ,36.500 ,38.500 ,40.000 ,42.000 ,43.500 ,45.000 ,46.500 ,47.571 ,48.641 ,49.712 
6.000 ,12.250 ,18.750 ,31.700 ,35.000 ,43.750 ,50.00 ,57.500 ,63.750 ,70.000 ,77.500 ,80.000 ,85.000 ,90.000 ,93.750 ,97.500 ,101.25 ,105.00 ,107.28 ,109.56 
7.500 ,16.50 ,30.00 ,44.50 ,59.73 ,76.00 ,94.00 ,115.00 ,135.00 ,150.00 ,165.00 ,180.00 ,195.00 ,207.50 ,220.00 ,230.00 ,240.00 ,247.50 ,255.74 ,263.99 
8.750 ,20.00 ,37.00 ,60.00 ,85.87 ,112.50 ,140.00 ,172.50 ,205.00 ,242.50 ,285.00 ,330.00 ,370.00 ,415.00 ,460.00 ,505.00 ,550.00 ,590.00 ,632.21 ,674.42 
10.00 ,24.70 ,44.00 ,78.00 ,117.27 ,162.00 ,235.00 ,310.00 ,395.00 ,495.00 ,610.00 ,740.00 ,880.00 ,1025.0 ,1200.0 ,1350.0 ,1500.0 ,1625.0 ,1735.5 ,1946.0 
12.50 ,29.20 ,58.00 ,100.00 ,158.90 ,218.00 ,340.00 ,460.00 ,620.00 ,850.05 ,1150.0 ,1500.0 ,1900.0 ,2400.0 ,2966.0 ,3600.0 ,4200.0 ,4800.0 ,5400.0 ,6004.2 
14.64 ,35.40 ,65.43 ,129.54 ,206.75 ,309.32 ,452.25 ,672.02 ,994.99 ,1521.8 ,2187.0 ,3038.5 ,4364.9 ,6240.4 ,8017.0 ,9719.5 ,13652 ,16520 ,19980 ,23440 
16.89 ,41.60 ,85.31 ,168.00 ,259.27 ,412.00 ,622.74 ,1006.8 ,1687.9 ,2886.0 ,5025.9 ,8320.7 ,11716 ,14200 ,20868 ,32175 ,48316 ,65405 ,92213 ,119020 
19.25 ,48.90 ,111.12 ,202.00 ,334.35 ,574.17 ,982.55 ,1730.2 ,3114.5 ,5795.1 ,10594 ,18143 ,26746 ,40115 ,40115,40115,40115,40115,40115,40115
END,,,,,,,,,,,,,,,,,,,
